price,city_fuel_economy,engine_displacement,highway_fuel_economy,horsepower,mileage,year
35750,16,5000,22,395,35700,2018
35995,15,5700,21,395,23158,2019
39999,18,3500,22,278,26568,2019
39000,22,2700,32,275,46040,2015
53997,14,5000,19,510,20568,2016
42959,17,3500,23,375,72316,2018
48977,13,6200,21,707,11227,2015
37225,17,3600,23,276,12197,2019
37998,19,3500,26,280,26025,2018
40577,18,3500,23,278,19912,2017
42530,14,5300,18,355,12716,2019
42800,18,3500,22,278,35362,2018
35998,20,3500,28,260,14949,2020
35798,23,2000,33,248,17419,2017
39995,22,2000,30,241,12128,2017
45999,14,5000,19,510,47830,2016
36200,18,3500,23,375,43254,2017
46454,18,3500,22,302,23099,2018
43900,20,2000,25,252,18846,2017
35990,18,3500,23,278,53543,2017
38495,16,5000,22,395,23564,2018
39607,19,3500,24,375,23851,2019
41500,15,6200,21,420,89816,2016
45553,13,5700,17,381,11234,2020
53995,14,6200,21,420,17518,2019
40962,14,5700,22,360,13342,2020
46970,14,5300,21,355,32628,2020
39994,16,5300,22,355,12706,2018
52495,15,3500,18,450,70551,2017
36500,19,3500,24,375,21803,2018
53400,15,5700,21,395,11297,2020
37275,14,5700,22,360,42631,2017
46544,15,5700,21,395,13872,2019
42000,17,3000,22,362,45693,2017
35973,15,5700,21,395,40602,2019
61968,14,6200,21,420,23123,2019
46828,15,6200,21,420,13381,2019
44971,13,5600,19,400,35569,2017
45592,15,5300,22,355,33212,2020
35919,19,3500,26,295,19732,2020
36999,29,3500,27,306,28252,2019
35697,19,3500,24,375,66658,2018
35800,22,2000,28,280,20242,2018
41975,17,3000,21,362,56542,2016
52723,16,4800,24,440,52497,2015
37000,15,5700,21,395,75011,2019
39799,18,3500,22,278,16040,2019
38997,19,3000,25,333,38800,2017
35995,19,3500,24,375,78482,2018
37990,19,3000,27,240,56750,2018
35718,16,5300,22,355,34256,2016
38960,15,5300,21,355,16972,2019
76995,13,4700,20,454,13151,2016
40000,19,2700,26,335,11083,2019
41980,16,6200,22,420,22106,2018
52980,17,3000,23,340,23150,2017
43588,16,5300,22,355,34360,2017
40995,15,6200,20,420,52872,2018
58453,14,5000,19,510,21340,2017
44195,22,3000,29,335,12128,2019
35425,18,3500,22,302,25672,2017
41987,15,5600,21,390,22858,2017
55990,14,6200,21,420,37759,2018
44301,21,2000,22,270,12378,2020
35204,16,5300,22,355,35303,2017
36978,19,3500,24,375,28433,2018
36195,20,2000,27,250,17843,2019
37950,18,3600,23,285,24388,2019
37500,12,5600,16,227,60866,1989
47190,22,2000,28,280,20626,2018
69892,17,4000,22,503,19142,2018
36949,21,3500,30,268,32021,2018
47999,19,3000,27,380,25778,2017
35998,18,3600,23,285,31566,2018
47000,18,3600,24,300,32487,2017
39000,14,6200,20,420,79081,2016
35994,18,3500,23,302,26157,2017
36891,14,5700,22,360,54626,2017
43994,15,5300,21,355,43415,2019
40498,20,3000,29,335,39653,2017
44959,17,3500,23,375,89765,2017
35890,16,2700,23,335,10346,2018
39895,13,5600,18,390,26000,2017
45054,17,3500,23,375,22148,2018
64980,14,6200,21,420,41692,2018
41568,16,5000,22,395,28301,2018
35988,17,3600,25,310,14100,2018
48998,20,3000,28,362,18263,2019
36980,16,3500,22,365,27195,2018
41976,16,3500,22,365,37793,2016
38308,18,3500,22,278,16632,2018
41762,18,3500,22,278,19276,2020
35680,19,3500,26,280,32176,2017
36995,16,5000,22,395,17220,2018
35998,15,5000,22,385,25502,2017
36590,15,5700,21,395,18194,2018
35995,13,5300,17,310,68183,2014
38687,15,5000,21,385,55022,2017
38995,16,3500,22,365,58895,2016
57995,14,6200,22,420,17935,2018
38960,20,2000,25,250,20014,2020
35616,13,5700,18,381,33358,2017
37988,16,3600,20,285,45083,2017
40477,16,5000,22,395,46358,2018
36995,23,2000,30,248,16001,2019
39990,19,2700,22,310,10680,2019
48946,17,3500,23,375,30144,2019
48900,21,2000,29,241,13943,2018
62907,13,5700,18,383,48130,2017
36972,16,3600,20,285,15895,2018
38999,16,3000,21,340,37132,2017
37000,18,3500,22,278,28663,2018
55990,14,6200,21,420,50869,2018
36000,22,2000,24,270,24393,2019
40940,15,3500,19,380,39812,2017
39000,18,3600,25,295,10098,2020
39844,17,2700,24,335,14905,2018
39496,22,2000,29,241,31842,2017
48182,15,5700,22,395,15088,2019
37995,22,2000,24,270,24004,2019
37875,17,3500,23,375,37632,2019
37990,18,3000,24,300,49128,2017
45995,16,5300,22,355,11036,2019
46236,15,5300,21,355,20509,2019
54910,15,6200,21,420,29602,2019
43491,17,3500,23,375,36958,2018
36000,18,3600,25,295,30794,2020
47999,19,3000,28,315,20819,2017
38641,15,5700,21,395,65708,2017
39995,17,6200,27,455,11962,2017
37950,20,3500,27,295,25234,2019
35999,18,3600,25,310,14240,2020
38990,15,5000,22,385,24917,2017
40229,16,5300,23,355,57744,2017
41995,13,5700,17,381,38247,2018
39995,18,3500,22,302,27234,2017
52995,14,6200,23,420,27541,2018
35991,19,3500,24,278,33628,2018
37000,21,2000,28,241,33886,2017
40590,15,4600,18,301,44175,2017
37988,18,3600,25,295,19851,2019
38467,15,5700,21,395,36236,2019
35998,15,5000,21,385,72998,2017
42900,17,3000,23,340,54859,2014
40995,18,3000,23,340,32518,2017
38998,24,2000,34,248,10468,2019
48895,16,4000,26,450,40680,2018
35999,19,2700,22,310,10417,2019
42200,17,5300,23,355,24030,2019
37500,19,3500,26,311,28428,2017
43995,18,3500,23,302,32473,2018
55000,15,6200,21,420,11417,2020
72598,22,3000,30,370,34884,2017
38598,13,5700,17,381,39111,2019
36993,17,6200,28,455,24057,2016
36000,19,3500,24,278,15110,2018
44990,14,5000,19,510,71907,2016
52550,14,5300,21,355,17780,2020
35937,16,3600,23,305,28480,2017
38671,19,3500,24,375,17573,2018
39619,15,5300,21,355,26642,2019
37745,20,2000,25,252,35955,2017
35599,23,2000,30,292,26647,2017
46996,18,3000,24,400,17400,2020
44133,13,5700,17,381,30715,2017
35996,18,3500,22,302,36085,2017
46991,19,3000,25,329,19784,2017
36983,19,3500,24,375,22275,2018
79988,18,4000,27,503,15735,2019
50897,14,6200,23,420,35097,2020
46700,17,5300,23,355,20900,2019
50503,19,3000,25,329,31029,2017
42998,20,3000,28,362,19439,2017
44495,15,5600,21,390,12789,2019
41390,17,3500,23,375,39640,2019
39998,15,6200,22,420,58204,2019
49895,14,5300,21,355,22295,2020
57000,12,3900,15,182,111966,1995
36924,13,5600,18,390,38470,2019
40000,15,5700,21,395,17266,2019
35969,15,5700,21,395,46979,2017
38998,15,5700,21,395,35287,2018
42500,18,3600,23,285,35463,2019
80000,16,3000,22,454,17564,2018
68900,17,3000,22,385,11968,2019
65950,14,6200,21,420,15858,2019
35598,24,2000,34,252,32426,2018
40198,16,5300,22,355,13519,2020
38999,16,5300,23,355,41162,2017
55889,16,5000,25,467,20293,2015
59597,14,6200,20,420,16768,2020
37336,15,4600,20,301,28327,2016
41990,19,3000,24,354,40555,2018
46995,16,4600,23,360,17419,2017
37982,18,3500,23,375,20839,2017
35950,18,3500,23,375,40692,2017
38024,19,3500,24,375,11888,2018
40900,20,2000,25,316,30050,2017
36800,18,3500,22,302,28003,2017
37900,16,2700,23,335,32323,2018
37990,18,3500,26,280,11562,2020
40000,29,3500,27,306,28330,2018
48990,15,5300,21,355,23474,2019
38995,21,2000,28,241,36444,2018
38700,18,3500,25,375,43216,2017
35995,15,5000,24,460,33709,2019
62500,16,3500,21,400,12750,2019
44900,15,5300,22,355,33272,2020
35995,13,5600,18,390,54295,2017
38955,22,3500,31,302,16645,2019
38399,18,3500,23,278,25879,2017
46540,16,5000,22,395,16289,2019
35900,23,2000,33,248,46088,2017
36463,15,5000,21,385,48409,2017
47995,17,3500,23,375,48927,2018
37800,17,3000,24,345,22066,2017
36450,18,3500,25,375,27269,2018
52990,15,3500,18,450,46498,2017
35950,17,3500,23,375,48078,2017
35995,15,5300,22,355,92192,2015
37000,16,3500,22,365,22212,2018
37568,18,3500,22,278,14136,2019
36500,13,5600,18,390,35738,2017
38990,16,5300,22,355,46896,2016
47991,18,3000,24,380,28963,2019
59900,15,5700,21,395,16311,2019
38999,16,5300,22,355,28088,2017
43881,17,3000,26,425,29595,2015
42000,17,3500,23,375,45457,2018
38990,15,6400,25,485,52084,2018
45999,18,3500,22,302,28927,2018
35477,16,5300,22,355,10212,2020
37579,16,3500,22,290,17650,2018
37998,18,3500,25,280,32320,2019
45990,19,3500,24,375,25812,2019
37995,17,4000,27,450,76162,2016
36698,20,3000,29,335,39635,2017
37990,15,5700,21,395,12941,2020
36992,22,2000,30,241,20416,2018
35950,19,3500,24,278,19142,2019
52950,17,3500,23,375,28769,2017
35991,16,5300,22,355,42713,2018
35652,16,5300,22,355,18977,2018
41287,17,3500,23,375,55931,2017
39980,18,3000,25,241,30083,2018
45991,54,3000,63,436,33706,2017
50999,15,6200,21,420,10024,2019
38887,21,2000,22,270,22536,2020
35950,15,5300,22,355,76888,2015
42599,22,2000,29,255,12484,2020
53990,18,3000,24,362,17878,2018
39711,19,3500,24,375,31212,2018
44943,14,6200,20,420,62749,2016
37417,17,3600,23,276,34544,2018
38755,16,6200,23,420,47655,2018
37972,19,3000,27,240,41460,2017
46894,21,2000,29,241,16884,2019
51999,22,2000,27,296,10690,2019
39998,17,3500,23,375,92978,2018
36850,17,4000,20,270,30247,2018
52464,17,3600,23,300,25302,2018
55995,16,4400,25,456,18034,2018
42100,16,5000,25,435,40661,2016
36800,15,5700,21,395,34195,2019
38995,21,3000,31,335,18212,2017
43700,15,5700,21,395,24980,2019
51590,13,5700,17,381,12370,2019
41499,19,3500,24,375,20875,2018
35990,17,3500,23,375,70239,2018
43850,17,3000,22,362,35776,2017
35475,20,2000,27,268,15294,2019
36991,14,5700,22,360,35207,2018
48890,20,3000,26,329,15861,2018
67338,15,3500,18,450,17681,2018
35991,17,3500,23,375,23092,2020
40357,22,2000,29,255,10436,2020
57500,16,4700,24,449,12120,2016
39900,17,2500,23,305,25638,2017
46888,21,3000,29,340,34112,2017
43477,15,5700,21,395,34756,2018
41995,18,3000,23,340,37372,2018
45882,16,4700,26,449,78099,2015
49994,21,3000,26,254,15552,2019
36995,16,3000,24,400,34721,2017
59900,15,6200,20,420,27885,2017
45888,15,6200,20,420,30102,2017
43995,15,5700,21,395,22263,2019
44795,17,3500,23,375,53324,2019
39797,17,3600,25,310,23150,2019
58998,16,6200,22,420,14117,2020
37990,16,3600,20,285,19594,2018
53995,15,6200,22,420,55264,2017
37991,16,5300,22,355,68222,2016
47520,14,6200,21,420,47062,2019
44120,13,5600,19,400,21610,2018
47500,16,5000,22,395,22789,2019
36848,18,3000,23,340,29075,2017
39700,22,3500,33,302,13607,2019
37990,15,5700,21,395,23463,2018
41401,16,5000,22,395,14823,2019
50975,15,5500,22,577,49646,2015
36998,22,2000,29,241,31480,2017
36995,16,5000,22,395,50053,2018
35608,21,2000,22,270,25873,2020
44490,17,3600,25,310,23737,2020
48000,17,3600,25,310,10295,2020
67999,17,3000,23,380,19266,2018
39000,21,3000,29,333,27891,2017
48899,17,3000,22,362,21560,2017
39497,18,3500,22,278,17341,2019
39990,13,5600,18,390,34726,2019
37900,17,3000,23,340,59065,2016
40887,14,5300,21,355,35568,2019
35995,15,5300,22,355,42116,2016
39900,15,4600,18,301,57247,2017
39985,13,5600,19,400,33517,2017
67491,17,3000,22,385,27498,2019
44995,15,6200,20,420,41638,2017
39899,17,3500,23,375,22882,2017
52300,16,3500,22,375,12152,2020
38166,24,2000,34,248,25198,2018
48300,17,3500,24,375,39619,2019
52049,16,6200,20,420,28953,2019
41997,15,5700,21,395,15996,2019
45107,18,3500,23,302,28528,2018
43880,19,3500,26,295,16275,2019
62998,16,4700,24,449,38871,2016
45591,15,5300,22,355,32889,2020
43829,22,2400,30,180,14021,2017
35995,17,3500,23,375,22133,2018
38990,19,3500,26,295,28588,2019
39935,24,2000,34,248,20254,2019
53900,15,6200,20,420,17254,2017
41995,16,6200,22,420,33669,2015
46500,13,5700,17,381,22001,2019
38912,18,3000,24,300,21816,2017
40500,18,3500,22,278,18124,2020
43995,17,3500,23,375,27920,2018
39986,24,2000,35,255,10502,2020
40296,24,2000,29,248,12136,2020
37989,23,2000,33,248,10811,2018
41995,14,6200,20,420,52099,2015
39999,16,4400,25,445,56366,2016
43210,18,3000,25,300,43750,2018
36979,11,6200,16,411,66841,2013
60597,14,6200,20,420,11235,2020
35170,17,4300,22,285,16693,2017
45888,14,5300,21,355,20172,2019
44373,14,5300,21,355,44175,2019
38880,15,5300,22,355,37958,2019
40790,16,3500,22,365,88995,2016
38990,19,3500,24,278,10242,2018
35487,16,5300,23,355,60855,2015
56821,17,3000,23,380,23070,2017
37999,55,2000,57,308,36443,2017
44994,19,3000,25,333,42346,2018
39800,19,3500,24,375,24046,2018
35997,22,2000,28,280,22773,2018
39799,19,2000,25,252,25411,2018
36442,17,3500,20,278,45536,2018
36995,14,5700,22,360,41772,2019
39999,15,6200,21,420,33916,2016
37973,19,3000,26,241,18056,2018
49400,16,3500,22,375,23338,2020
39900,18,3600,27,335,13944,2017
35985,16,3600,21,285,10006,2017
36482,17,3000,23,340,44303,2016
37246,19,3500,26,295,32121,2018
35170,16,3600,20,285,36565,2017
38995,16,6200,22,420,73015,2018
38000,17,5300,23,355,31252,2020
37560,20,3000,29,335,37756,2017
35997,16,5300,22,355,44742,2017
38795,13,5700,17,381,32404,2019
35999,18,3500,22,302,34994,2017
41309,16,6200,22,420,22506,2017
35996,19,3500,24,278,36099,2017
43599,17,3500,23,375,26245,2017
47775,16,3500,21,375,33239,2019
46459,15,5300,21,355,36363,2019
37900,16,5000,22,395,40396,2019
43500,21,3000,30,354,12808,2018
45287,16,6200,22,420,26023,2018
60951,15,3500,18,450,21394,2018
41339,15,5300,22,355,45703,2019
42199,14,6200,21,420,26831,2019
36888,15,5700,21,395,38623,2017
37998,19,3500,26,290,26469,2018
36970,23,2000,31,241,22431,2017
46200,13,5600,19,400,41631,2017
43500,15,5700,21,395,18343,2019
35499,22,2000,28,272,16199,2020
43546,16,5300,22,355,21347,2019
36461,13,5600,18,390,35017,2019
52999,17,3500,21,450,21427,2019
36793,22,2000,30,241,36549,2017
40888,17,3500,23,375,30731,2017
41588,14,5600,20,400,35693,2019
44977,15,5000,21,385,32274,2017
56850,24,3000,31,362,25259,2019
46853,18,3600,23,285,17744,2019
40250,16,3000,24,400,15004,2018
37499,16,3600,20,285,48920,2016
35990,19,3600,26,310,16190,2019
41527,22,2000,31,255,13156,2019
37998,22,2000,29,241,11631,2017
39999,16,6200,22,420,51470,2018
49000,17,3000,22,362,21019,2018
38062,15,6400,25,485,30911,2016
51999,17,6200,29,455,11309,2015
49444,15,6200,21,420,17442,2019
55998,15,6200,22,420,34764,2017
36304,18,3500,26,290,24310,2018
48933,15,6200,20,420,43548,2019
51725,17,3000,22,362,22669,2017
37990,13,6400,19,470,59660,2015
43591,13,5600,19,400,39549,2017
38995,18,3500,23,375,38772,2017
39997,17,3600,25,310,15033,2019
45500,17,3500,23,375,53404,2018
38188,19,3500,24,375,27220,2018
35998,17,2500,22,305,12818,2018
43850,20,3000,28,362,15869,2017
45000,15,6200,20,420,61255,2017
65990,13,5700,18,383,28446,2017
36526,16,3600,18,308,35601,2017
35888,19,3500,24,278,25158,2018
37799,16,5000,22,395,25976,2019
38991,13,5700,17,381,40373,2019
39995,18,3500,23,375,30390,2017
44995,16,6200,22,420,28203,2018
37995,16,5300,23,355,26061,2017
35995,17,3300,24,365,16408,2018
72991,14,6200,23,420,21174,2020
41612,17,3600,23,285,16881,2018
48999,17,3000,24,425,33500,2016
53000,15,6200,21,420,14826,2019
39999,19,3500,24,375,10508,2019
41756,17,3500,23,375,19447,2019
35550,20,2500,26,250,10603,2018
36990,15,3500,20,365,61680,2017
41777,15,5700,21,395,42800,2017
35940,15,5700,21,395,44294,2019
38420,16,5300,22,355,24032,2018
44900,19,3500,26,295,11143,2019
47991,14,5300,21,355,26822,2020
36596,19,3500,24,375,28283,2018
41998,18,3500,22,302,25270,2017
36500,15,3500,19,365,58330,2017
41085,20,3000,30,335,24667,2017
40935,17,3500,23,375,38275,2017
44995,15,6400,24,485,13185,2019
37490,13,5700,18,381,38869,2019
37664,24,2000,30,237,11315,2020
41050,19,3600,26,295,16127,2019
52800,15,6200,20,420,11751,2018
42917,16,5300,22,355,17240,2019
42890,20,2000,27,316,14269,2020
48995,15,5300,21,355,23357,2019
38800,14,7000,24,505,21658,2007
36998,21,3000,30,335,38767,2018
35490,18,3500,23,375,20839,2017
35495,19,3500,24,375,14680,2018
35647,21,3000,29,340,36891,2017
35500,20,3500,27,290,19231,2019
43900,20,2000,25,252,25335,2017
49609,15,5700,21,395,19072,2019
41500,17,3600,22,285,11067,2020
35999,19,3500,24,375,19908,2018
42599,15,5300,22,355,49113,2017
56524,18,3000,24,380,28074,2018
39998,24,2000,30,268,12490,2019
42000,19,3500,26,295,10463,2019
37980,19,2000,25,252,42423,2018
37000,18,3600,25,310,25771,2019
37500,17,3000,22,362,59250,2017
44500,16,5000,22,395,19400,2019
49992,16,5300,22,355,34144,2019
38990,20,3000,29,329,42018,2017
38900,18,3500,22,278,22530,2019
59999,14,6200,20,420,30072,2019
40310,16,3500,22,365,59300,2016
42000,21,3000,30,335,19861,2018
37899,19,3000,27,240,19023,2018
36573,22,2000,27,247,29004,2019
35988,19,3600,27,310,12247,2017
37564,16,5300,22,355,18268,2020
38990,23,2000,30,375,18560,2017
40995,16,6200,23,420,13343,2018
35480,18,3600,27,335,24212,2017
36989,15,6200,20,420,111431,2017
41677,16,5300,22,355,15844,2020
38455,15,6400,25,485,30124,2018
51900,15,6200,21,420,15550,2019
37986,24,2000,35,255,10440,2020
36919,16,5300,22,355,88389,2017
35480,18,3600,25,295,10700,2019
53520,16,5300,22,355,10343,2019
44980,15,5300,22,355,40131,2019
58999,15,3500,18,450,29606,2017
59999,17,4000,23,469,19738,2018
39810,15,5700,21,395,32045,2019
42987,14,5300,21,355,32947,2019
41991,17,5000,23,395,20935,2020
39999,18,3600,23,285,28926,2019
44995,19,3500,24,375,24916,2019
36950,15,6400,25,485,39415,2018
42209,18,3500,23,375,39267,2017
43600,16,5300,22,355,33446,2016
42095,16,5300,22,355,35653,2017
42433,13,5700,17,381,36509,2019
44999,18,3000,24,300,21562,2017
44699,17,3600,22,285,21925,2020
64900,15,5000,23,550,21926,2017
51998,17,3500,22,375,31713,2019
42726,19,3500,26,280,12837,2019
56990,16,4400,25,456,21405,2018
37990,17,4000,20,270,39903,2019
37715,19,3500,26,280,15266,2019
37923,22,2000,29,241,31271,2017
37723,18,3500,23,278,21854,2017
38750,18,3600,25,310,16189,2019
37700,15,5000,25,435,16993,2017
68995,14,6200,23,420,18588,2020
35995,17,2700,24,335,28012,2017
42990,21,3000,29,320,42941,2018
36397,18,3000,24,300,39262,2017
63977,19,3000,27,335,18140,2019
40990,19,3500,24,375,20724,2018
47161,17,3500,23,375,25541,2019
37880,23,2000,27,252,31374,2018
56895,15,6200,20,420,42621,2017
39000,16,5000,22,395,17465,2018
35590,18,3500,23,375,40969,2017
40999,17,3500,23,365,49541,2015
36888,18,3600,25,295,22785,2019
39994,23,2000,33,248,25940,2019
35988,18,3600,26,335,22956,2019
39645,22,2000,31,250,15100,2020
36582,22,2000,24,270,31477,2019
50998,15,5700,22,395,11728,2019
36391,22,2000,29,248,29606,2018
44250,16,6200,27,455,12025,2020
37950,15,5700,21,395,23771,2019
36732,20,3500,27,295,66003,2017
43990,15,5300,22,355,33807,2017
44999,12,6200,18,556,56868,2014
48000,17,3500,24,375,34559,2019
53099,16,4000,19,270,16506,2020
43495,18,3500,25,290,27357,2018
60880,18,4700,26,449,24539,2017
37990,23,2000,32,241,20809,2018
37990,15,5700,21,395,14425,2020
38999,20,3000,31,315,42785,2015
35500,18,3500,23,278,42961,2017
39999,17,3600,23,285,13893,2018
36888,22,2000,27,241,16442,2019
36950,23,2000,30,220,17863,2018
35500,15,6200,25,430,25920,2013
50490,17,3600,24,310,11023,2020
40000,15,6400,24,485,10814,2020
37987,15,3500,19,380,44514,2016
45000,20,3000,28,362,35811,2017
46998,15,6200,20,420,33936,2017
42974,16,5000,22,395,10053,2019
49898,15,6200,21,420,10644,2020
37998,16,5300,23,355,57831,2017
44900,17,3500,23,375,42257,2017
35822,24,2000,30,237,12606,2020
36988,19,3500,26,295,35755,2017
42202,17,3500,23,375,29300,2018
42999,14,5300,21,355,40707,2019
38880,16,3600,21,285,30205,2015
47995,18,3600,23,285,28011,2018
52900,15,6200,20,420,40266,2019
37898,24,2000,34,248,30620,2018
39995,16,6200,22,420,36071,2018
39000,15,5700,21,395,11338,2020
69986,19,3000,23,362,10540,2020
36990,16,5300,22,355,45784,2017
36994,18,3500,22,278,21928,2018
36621,16,5000,22,395,20828,2019
38995,21,2000,28,241,39366,2018
38995,20,2300,24,270,13985,2020
49348,20,3000,27,362,26866,2018
42999,21,3000,31,320,20141,2019
41990,16,3000,24,404,36817,2017
37890,22,2000,24,270,40425,2019
52950,15,5700,21,395,11898,2019
37000,17,4700,26,449,81211,2015
53088,16,4400,25,456,20803,2018
50481,16,6200,22,420,13402,2019
46290,13,5600,18,390,20058,2019
36950,18,3000,24,300,34369,2017
35995,23,2000,27,252,21077,2018
46995,15,5300,21,355,30397,2019
41000,16,5000,22,395,14722,2018
49995,15,6200,20,420,42394,2017
49999,16,3500,21,375,23970,2019
35995,22,2000,28,235,14754,2019
64999,15,5500,21,577,42403,2014
40500,17,3500,23,375,33521,2018
38495,20,3000,29,335,43006,2017
37900,11,5000,13,292,121982,2002
38990,18,3500,22,278,14986,2020
44991,15,4600,18,301,34491,2018
56900,15,6200,21,420,12556,2020
39291,21,2000,22,270,20168,2020
41930,17,3600,22,285,17963,2020
36998,18,3500,22,278,34763,2018
36900,16,5300,22,355,50540,2018
39900,19,3500,24,375,16552,2018
45000,16,6200,22,420,19969,2017
37595,20,3000,30,335,39146,2017
36449,18,3600,27,335,34003,2017
47950,17,3500,23,375,21479,2018
44930,16,4600,24,386,27876,2017
42995,17,3600,22,285,26804,2020
38880,22,2000,29,237,11651,2020
40590,15,6400,25,485,17622,2018
55000,13,6200,22,707,27298,2017
41995,15,5300,22,355,40503,2018
38783,18,3500,22,278,15033,2019
39210,16,6200,22,420,44515,2017
35699,20,2000,25,252,52929,2017
40998,15,5700,22,395,12586,2020
59995,20,2500,26,350,17265,2017
41999,15,5300,22,355,92381,2018
36490,19,3500,28,306,26381,2017
35895,16,3500,22,365,25099,2018
44223,13,5600,19,400,38240,2017
48893,15,6200,20,420,29294,2017
37491,13,5600,19,400,55238,2017
36988,19,3500,26,295,13803,2018
35750,18,3600,25,295,27945,2019
40977,15,5700,21,395,46190,2017
36690,19,3500,26,280,21130,2018
49338,20,3000,28,335,12349,2018
43599,13,5600,19,400,38714,2019
38985,17,3500,23,375,22227,2018
35990,16,3000,21,340,72627,2017
50247,17,3500,22,375,15055,2019
35740,16,5300,22,355,34487,2017
36081,20,3500,27,295,15720,2019
35995,22,2000,29,237,15121,2020
44000,16,6200,22,420,24796,2019
39988,15,6400,25,485,31159,2016
49990,21,2000,29,255,16027,2019
36890,22,2000,27,241,41951,2017
38500,17,3500,23,375,35693,2017
41900,16,5000,22,395,14814,2018
39890,15,6200,21,420,32232,2016
39994,21,2000,28,241,27888,2017
35987,18,3500,23,375,18526,2017
74999,15,6200,25,460,16675,2019
37999,16,6200,24,455,22701,2019
39900,15,5700,21,395,13214,2020
36988,18,3000,24,300,42095,2017
38359,16,5300,22,355,36512,2017
39985,55,2000,57,308,43623,2017
49999,14,5200,21,526,15000,2017
38699,21,2000,28,241,22527,2018
35997,18,3500,22,278,44394,2018
36333,15,5700,21,395,11851,2019
37700,17,4000,20,270,40816,2018
44250,19,2700,22,310,28018,2019
35765,20,3000,28,362,53617,2017
36500,19,3500,24,375,43746,2018
36953,17,3600,25,310,27077,2020
41500,19,3000,25,333,26846,2017
36499,16,5300,22,355,32208,2017
36000,20,3300,25,290,44798,2018
37475,15,5700,22,395,16250,2019
44500,15,5300,21,355,35390,2019
59495,14,6200,21,420,26418,2020
36900,16,6200,23,420,60913,2018
35700,24,2000,30,268,15287,2019
38988,15,5600,20,390,27571,2018
38795,20,3000,28,362,52816,2017
43300,15,5700,21,395,45514,2019
46990,15,5700,21,395,15630,2019
37997,13,5700,17,381,29118,2018
38487,19,3500,26,295,45083,2017
45998,19,3500,27,296,33112,2018
40397,13,5700,17,381,37162,2019
45995,20,3000,26,329,18537,2018
49424,15,5700,21,395,22702,2020
38995,17,5300,23,355,24287,2019
46000,15,5700,21,395,19803,2019
46990,15,6200,20,420,72606,2017
35490,17,3500,23,375,46845,2017
41995,22,2000,28,316,26096,2018
40999,17,5300,23,355,22816,2020
43996,20,2000,27,246,11895,2020
50499,20,3000,23,436,19615,2018
65075,15,3500,18,450,30908,2018
47646,20,3000,27,355,17370,2018
37264,16,5300,22,355,13946,2020
41898,18,3000,24,362,38913,2017
63800,22,2000,29,300,11950,2019
51465,14,4700,18,449,58930,2017
37675,16,3500,22,365,92822,2016
41900,18,3600,23,285,27761,2019
50949,15,4600,18,301,32088,2019
40900,18,3500,22,302,24178,2017
53995,15,6200,21,420,11431,2019
36500,15,4600,20,301,42600,2016
40296,21,3000,30,354,30888,2018
37691,19,3500,28,280,24383,2019
35975,13,6400,19,470,106793,2014
36998,13,5700,18,381,30082,2012
40997,15,5700,21,395,18412,2019
79000,16,3500,21,450,12783,2020
46999,15,6200,20,420,49063,2017
38983,15,5700,24,372,33721,2010
43500,14,5300,21,355,43098,2019
37990,16,5300,22,355,56428,2017
55594,15,6200,20,420,47855,2019
63995,19,3800,26,385,50245,2012
45765,17,3600,25,310,381519,2020
43900,17,3600,22,285,13905,2020
38991,19,3000,25,333,46069,2018
38794,15,5700,21,395,37376,2019
39999,16,6200,22,420,44271,2017
36995,16,5300,22,355,20439,2018
45598,13,5700,17,381,42493,2019
39995,20,2000,25,250,21747,2019
38565,16,6200,22,420,35261,2015
52500,14,5600,19,390,11473,2019
35995,17,3000,22,362,57765,2017
36879,20,2000,25,316,52916,2017
35898,19,3500,24,375,12867,2018
35999,16,5300,22,355,32763,2017
36950,19,3500,28,280,24426,2018
47299,19,2700,22,310,14042,2019
41395,13,5700,17,381,16169,2019
39600,22,2000,29,248,19474,2019
35998,18,3600,23,285,17897,2019
48267,15,4600,18,301,15992,2018
38198,16,5000,22,395,26815,2018
39990,19,3500,28,306,21771,2017
52409,16,6200,23,420,26141,2018
62980,14,4700,18,449,18707,2017
37590,19,3500,24,375,39731,2018
44980,16,5000,24,420,17026,2018
36663,18,3500,22,302,48067,2017
46846,22,2000,27,296,16010,2020
45995,17,4600,25,429,17430,2013
35822,15,5000,25,460,26416,2018
38995,22,2000,29,241,33834,2017
51955,14,6200,21,420,34366,2018
43997,15,5000,24,460,10830,2020
39286,16,5000,22,395,20192,2018
40097,16,4000,19,270,11045,2020
35995,18,3600,25,295,12317,2019
38995,15,5700,21,395,43523,2017
39888,18,3500,22,278,22668,2019
49999,18,3000,24,400,24625,2020
69970,16,3800,23,545,32350,2015
39670,16,3000,21,340,25091,2019
36799,15,6200,20,420,122389,2017
41500,21,3000,30,354,17395,2018
46796,21,3000,29,320,26231,2019
41850,22,2000,27,241,12429,2019
47500,13,5600,19,400,17698,2018
48500,18,4000,25,503,31000,2016
51400,17,3000,24,425,27570,2017
49990,11,6200,16,411,70264,2014
54785,16,3500,21,400,50187,2018
35699,16,5300,23,355,24497,2017
39032,13,5600,19,400,67042,2017
36992,18,3500,22,278,12813,2019
42599,17,3500,22,375,22867,2018
37725,15,5700,21,395,38616,2017
36999,18,3500,22,302,28632,2017
