price,city_fuel_economy,engine_displacement,highway_fuel_economy,horsepower,mileage,year
32388,17,3700,26,305,35612,2019
33487,21,2000,28,252,17070,2019
34687,18,3500,22,278,16449,2018
30495,19,3600,28,287,14411,2020
33900,21,2000,28,240,27823,2017
30353,15,5700,22,395,30117,2019
30998,18,3500,22,278,21186,2019
33985,17,4700,25,402,43544,2014
32500,21,3500,27,295,25527,2019
33990,14,5700,22,360,35397,2017
33645,19,3500,26,295,12326,2020
34990,16,3600,20,285,68329,2017
30526,21,2000,28,250,16971,2020
31395,16,3500,22,290,24818,2018
30321,19,3500,24,278,47230,2017
30887,19,3500,26,295,35415,2017
33999,15,5700,21,395,29800,2018
32999,21,2000,28,240,42126,2017
34446,16,5300,22,355,29876,2017
31698,18,3500,26,290,31958,2017
33495,24,2000,34,248,22550,2017
31000,16,3500,22,365,71948,2017
30555,19,3500,26,295,39135,2019
34500,16,3000,24,400,40770,2018
34995,18,3600,25,295,31065,2019
34960,16,3600,20,285,35125,2016
32755,19,3500,26,295,56681,2017
33688,19,3500,26,311,26465,2017
30156,22,2000,30,241,27564,2017
34124,15,3500,20,380,69897,2017
30500,22,2000,31,228,21913,2018
31998,17,4300,22,285,21219,2018
31999,19,3500,26,295,19025,2018
30957,19,3600,30,305,13595,2019
30697,15,5000,21,385,35003,2017
31500,18,3500,23,375,63279,2017
32665,16,5000,25,435,24800,2015
32445,16,5300,22,355,29681,2017
31000,16,2700,24,335,34220,2017
32491,22,2000,30,241,27233,2017
34977,16,5300,22,355,46184,2017
32000,16,6200,22,420,93582,2015
30990,16,5300,23,355,61643,2016
31452,18,3000,25,241,36125,2018
30993,18,3600,25,310,26822,2017
31862,19,3600,30,303,12666,2020
30995,19,3500,27,279,28296,2018
33900,15,5700,21,395,21289,2018
32000,16,3600,23,305,19916,2018
33995,22,2000,29,241,22720,2017
34952,18,3500,25,280,22971,2019
30995,15,3500,21,365,65017,2011
30995,20,2000,28,200,11000,2018
32975,16,3500,22,365,61223,2017
31998,19,3000,27,300,21634,2017
30500,18,3600,25,310,35460,2017
32997,23,2000,30,241,32536,2017
33870,19,3500,26,311,39504,2017
30469,19,3600,28,287,13000,2020
31902,15,5700,21,395,11564,2019
30990,15,3600,22,281,28930,2017
32900,22,2000,30,265,22610,2017
33843,18,3600,26,310,17909,2020
34991,18,3000,25,241,46469,2017
33896,14,5700,22,360,59408,2018
31997,16,5300,23,355,38436,2017
32998,17,3600,25,310,27857,2019
31500,19,3500,26,296,39052,2020
33998,17,3600,25,310,42396,2018
33995,25,2000,32,241,15716,2017
34990,18,3500,23,302,30111,2017
34389,16,5000,22,395,30768,2018
30591,18,3600,25,295,48243,2019
30775,18,3500,26,290,31403,2017
33000,18,3500,24,270,52306,2016
31981,23,2000,32,250,15280,2018
34995,23,2000,30,248,12256,2019
33000,15,6200,20,420,110365,2017
33987,21,2400,27,260,13107,2019
33550,18,3000,24,300,45995,2017
34788,18,3600,25,295,30753,2020
34977,16,5300,22,355,27311,2017
31500,18,3600,25,310,40235,2017
34877,15,5700,21,395,19158,2020
30988,17,4300,22,285,33785,2018
32485,19,3500,24,278,28370,2017
32991,18,3600,25,295,23703,2018
31991,24,2000,33,248,19723,2018
33995,17,3600,26,304,13340,2019
31777,15,5000,24,460,27741,2019
32596,16,3700,21,300,38405,2013
30390,15,5000,24,435,13100,2017
34900,17,3600,23,276,30830,2019
33995,16,5300,22,355,21924,2017
32964,22,2000,28,280,22619,2018
30975,18,3600,28,287,34886,2018
31967,16,3600,23,305,27660,2017
30757,17,3600,25,310,26071,2018
30900,22,2000,31,228,36393,2018
31995,23,2000,30,248,31538,2019
33000,18,3600,25,295,24411,2019
30880,16,3600,20,285,68247,2016
30999,17,3300,22,290,34103,2017
33891,19,3500,24,278,15544,2019
31323,19,3500,24,278,21945,2019
34970,19,3000,25,333,74098,2017
34311,20,3500,27,295,22222,2018
32776,18,3600,25,310,29036,2017
32668,18,3500,23,302,32716,2017
33988,16,5300,22,355,27623,2017
30998,15,5000,21,385,14754,2016
34995,16,3600,20,285,62197,2016
31500,18,3600,27,310,41722,2018
34750,18,3600,27,300,13310,2019
30995,24,2000,34,250,32878,2018
31990,18,3600,25,310,46957,2018
32684,17,3600,24,276,27434,2019
31550,16,5300,22,355,44389,2017
35000,21,2000,27,272,44916,2019
30208,19,3500,26,255,24011,2017
33795,17,3600,25,310,21714,2020
30305,19,3500,28,280,33816,2018
31861,16,3600,20,285,20774,2016
34551,16,5300,22,355,73988,2017
30017,18,3500,25,280,62898,2017
33900,18,3500,22,302,35942,2017
32284,22,2000,28,241,22959,2018
34995,14,5600,19,390,38174,2019
32350,24,2000,34,248,37592,2017
31488,16,5300,23,355,48431,2018
30955,16,3600,20,285,68955,2016
30995,15,5000,21,385,69123,2016
33998,23,2000,31,189,12270,2019
32200,16,3600,20,285,66637,2015
30560,23,2000,35,250,14941,2019
31800,22,2000,31,292,31580,2017
30991,19,3500,27,290,41313,2018
32590,19,3000,26,241,42528,2018
30850,19,3600,30,300,33429,2019
33495,19,3000,25,333,41854,2017
32977,19,3500,24,375,31931,2018
30885,22,2100,29,201,35800,2016
31984,18,3600,25,276,32309,2018
33998,13,5600,18,390,38376,2019
30290,15,3500,20,365,49420,2017
31987,19,3500,26,295,40489,2017
32915,15,5300,22,355,87390,2016
31997,15,6400,25,485,39486,2016
34189,15,5000,21,385,73814,2015
30555,22,2000,25,316,47984,2016
33499,23,2000,32,241,29785,2018
33697,22,2000,28,235,24184,2019
34961,19,3600,24,305,10313,2019
30890,20,3000,28,340,35713,2017
33723,17,5000,23,395,16850,2019
32987,19,3500,24,375,23305,2018
31995,16,3600,20,285,50015,2017
31995,17,4000,21,270,43431,2015
32995,21,2000,29,240,20443,2017
34478,15,5700,21,395,36000,2018
34600,18,3600,27,310,19240,2019
34500,19,3500,26,375,54297,2017
33798,15,3500,20,365,78597,2017
31591,22,2000,28,235,11938,2018
34388,16,3600,20,285,68640,2015
32825,19,3500,28,280,18287,2019
33991,21,3500,27,295,21198,2019
32990,19,3500,26,365,20566,2016
32998,20,3500,29,290,30191,2018
31989,18,3500,26,290,31544,2018
31990,18,3600,27,310,39170,2018
33980,17,2700,25,335,17049,2017
32920,16,5300,22,355,28601,2017
31920,18,3600,28,287,18257,2019
34379,22,2000,28,241,15256,2017
31995,17,3500,23,375,58583,2018
34988,19,2000,27,316,27107,2019
32999,19,3000,25,333,54240,2017
31890,23,2000,33,248,20187,2018
30700,19,3500,24,278,49710,2018
33900,16,3600,24,420,39904,2016
32992,18,3500,22,278,79839,2018
31756,23,2000,30,241,30087,2017
32983,20,3500,27,295,29870,2018
31800,18,3500,23,375,58527,2017
33732,19,3600,27,310,25354,2017
31190,16,3500,23,290,35025,2017
30562,19,3500,26,255,38187,2017
30544,18,3500,26,290,42133,2017
33900,16,3800,24,355,87298,2006
34995,15,6200,21,420,118902,2016
32900,15,5700,21,395,34999,2019
32498,15,5700,22,395,17345,2020
33990,15,5000,21,385,63590,2016
32997,16,5300,22,355,18346,2018
33999,16,5300,22,355,47281,2018
31489,18,3500,23,375,28014,2017
33000,21,2000,32,316,16616,2020
34998,18,3500,22,302,40953,2017
34995,18,3600,27,310,29874,2019
30988,15,5700,21,395,42853,2019
34598,16,3600,21,285,30498,2017
33671,18,3600,23,285,56282,2018
32995,18,3600,26,310,49705,2017
31890,19,3000,28,300,22649,2017
32950,19,3500,26,295,33023,2017
34995,16,3500,22,365,45002,2016
31910,16,3500,22,365,41927,2017
33691,15,5000,21,385,29485,2017
32499,16,3600,20,285,69664,2016
32499,16,5300,22,355,92601,2015
34998,15,5000,25,435,15088,2015
30991,22,2000,32,241,16315,2017
31699,17,4000,21,270,64018,2018
30697,18,3600,25,295,28579,2019
30995,24,2000,34,252,27322,2018
31998,24,2000,34,252,17892,2018
31000,17,3600,25,310,19920,2018
33999,17,4000,21,270,62023,2016
32400,19,3000,27,300,19451,2017
30990,19,3000,27,240,47826,2017
34650,17,3500,23,375,68767,2018
31995,16,2700,23,335,31593,2017
34294,20,3500,28,260,13765,2019
30999,21,3500,30,268,37043,2017
34995,22,2000,29,248,17318,2018
31244,18,3000,25,241,50525,2017
30977,17,3000,24,345,38560,2016
32791,18,3000,28,310,39691,2015
34988,15,5600,20,390,49656,2017
34988,16,5300,22,355,30627,2018
30595,17,3600,24,308,18803,2017
31985,17,3000,23,340,95780,2014
30500,16,5300,22,355,31898,2017
33995,16,5300,22,355,27367,2018
31392,20,2500,26,250,30623,2017
31254,18,3600,25,308,39251,2017
30624,19,3500,28,280,31849,2018
31488,16,5300,22,355,62728,2017
31490,17,3600,24,308,24292,2017
33990,18,3600,25,310,18786,2019
32000,18,3600,25,295,32577,2019
32987,15,5300,22,355,86210,2016
30927,25,2500,33,203,23000,2019
30500,19,3500,27,279,37011,2018
30995,16,5300,22,355,81958,2015
34308,13,5600,19,400,65834,2016
32591,18,3600,25,295,32926,2019
32289,15,5700,21,395,34335,2018
33500,16,5300,22,355,32100,2017
32900,18,3600,26,310,18419,2019
32991,16,3500,22,290,43866,2019
31500,19,3500,27,296,27406,2019
32465,17,3600,24,325,65786,2006
30177,16,3500,22,365,44410,2017
33900,19,3600,27,310,30695,2017
32771,20,2000,27,240,39157,2017
32500,17,4000,21,270,40228,2019
33651,19,3500,24,375,37586,2018
31950,20,3500,29,290,15187,2019
31140,20,2500,26,250,17487,2018
31850,22,2000,30,208,26229,2017
31815,18,3600,26,335,30515,2019
34995,15,5000,24,460,29328,2019
32998,21,2000,29,240,12561,2017
31610,18,3600,25,310,19444,2017
30599,16,5300,22,355,39033,2014
31779,19,3000,26,300,42546,2017
33477,16,5300,23,355,88583,2015
30999,20,3000,29,335,55249,2017
32285,19,3500,27,280,14807,2019
33903,15,5700,22,395,32130,2017
30900,19,3500,27,280,22819,2019
32299,16,5300,22,355,37685,2017
32396,15,5000,24,435,17861,2017
31998,18,3600,25,293,29958,2019
34998,20,2300,24,270,16743,2019
31559,18,3600,26,310,35138,2020
32989,20,3000,30,333,34381,2016
33109,15,5700,22,395,21788,2020
30898,15,5700,22,395,26745,2018
33995,15,5700,21,395,36092,2017
34495,15,5600,21,390,18646,2017
34000,16,5300,22,355,64905,2015
30990,18,3000,25,241,22894,2017
33956,15,5700,21,395,52721,2015
33000,16,5300,22,355,22981,2017
31985,19,3500,26,295,22480,2017
30777,22,2000,28,252,13877,2019
34000,20,3500,30,290,16517,2018
31950,17,3600,23,276,53421,2018
34260,24,2000,34,252,40404,2018
32800,16,3500,22,290,43533,2019
30998,17,3600,25,305,25138,2016
30990,23,2000,33,248,59814,2018
31995,18,3600,25,310,11800,2017
34900,17,3500,23,375,40080,2019
33500,15,5700,21,395,44754,2018
34493,22,2000,29,241,12956,2017
31505,23,2000,33,248,26184,2018
30991,19,3500,27,279,20082,2017
32980,15,5700,21,395,27166,2018
34998,22,2000,27,247,28869,2019
33700,22,2000,24,270,26910,2019
34300,20,3000,27,400,43143,2017
34300,15,5700,22,395,12669,2019
32976,23,2000,33,248,30190,2018
31782,22,2000,29,241,23741,2017
31995,17,4000,21,270,52906,2016
30950,21,2400,27,260,36750,2019
34995,16,3600,20,285,31132,2017
30900,24,2000,31,241,34922,2017
31833,19,3500,28,280,19300,2019
30995,15,3500,21,365,21338,2019
32498,19,3600,27,335,29531,2017
32900,17,3600,23,276,26803,2019
31754,17,4000,22,270,38370,2016
31850,18,3500,26,280,35302,2018
32032,18,3600,25,295,37958,2019
33990,22,2000,30,241,50303,2018
32999,16,3500,22,365,24826,2017
32574,22,2000,30,265,33156,2017
33299,21,2000,27,250,37398,2018
33988,18,3600,23,285,20167,2019
34988,20,3500,27,295,29233,2017
31100,15,5700,21,395,51893,2016
33000,16,5300,22,355,19060,2017
33495,14,3500,18,310,18159,2019
33995,21,3500,27,295,41729,2019
30983,19,3500,26,295,21845,2017
32998,17,3600,24,308,19331,2018
33322,19,3500,27,280,37513,2019
32600,18,3600,25,295,27865,2020
30254,20,3500,30,290,29096,2018
34500,19,3000,28,300,26055,2017
32703,17,3600,25,310,39172,2018
33237,14,5600,19,390,30603,2020
31946,17,3600,23,276,35344,2018
31499,19,3000,27,300,14190,2018
31326,15,5700,21,395,14868,2017
30777,70,2000,75,248,46668,2018
33563,18,2300,25,280,31481,2018
31900,20,3500,28,302,33222,2016
32535,20,3500,28,260,13486,2019
34756,23,2000,32,241,20126,2018
31991,18,3500,23,278,16600,2017
30988,17,3500,23,282,26114,2015
32471,16,5000,25,435,22256,2016
33404,17,3500,23,375,74778,2018
30500,18,3600,25,310,19118,2018
30759,15,5700,21,395,28586,2017
32490,23,2000,33,248,12874,2017
31900,17,4300,22,285,44366,2017
31200,19,3500,26,295,26279,2020
32498,18,3600,25,295,22056,2019
33478,22,2000,30,241,18057,2017
34375,16,3600,20,285,48820,2017
32590,15,5700,21,395,17434,2018
33998,20,2800,29,181,27340,2016
31995,15,5000,21,385,91084,2016
31805,17,2500,23,305,46348,2015
30488,18,3500,23,278,95589,2017
31988,18,3600,25,293,26300,2019
30774,22,2000,31,228,21996,2018
32999,18,3500,22,302,40408,2017
32841,16,6200,23,420,38465,2018
30130,15,5000,22,385,56552,2016
31413,19,3500,24,278,27766,2018
33995,19,3600,26,310,10910,2018
32000,18,3000,25,241,21903,2018
33999,14,5600,19,390,37606,2019
31835,16,5000,22,395,62501,2018
31997,22,2000,30,268,18351,2017
32902,15,5700,21,395,30952,2018
31540,18,3000,25,241,33203,2018
32997,17,3600,24,308,11839,2018
32500,18,3600,25,295,36239,2019
32591,20,3500,29,290,32721,2018
34995,19,2000,27,228,17738,2020
32750,21,2000,25,237,16974,2019
33990,19,3500,24,278,17499,2018
32710,19,3500,27,279,20292,2018
35000,19,3500,28,280,15738,2019
32991,23,2000,34,252,15082,2019
34499,17,4000,21,270,51117,2016
34977,26,2000,36,255,19488,2020
32517,18,3500,23,375,52061,2017
31750,21,2500,31,195,29801,2014
31267,18,3600,25,310,38064,2017
32997,17,3600,24,308,28873,2018
33978,15,6200,21,420,116372,2015
30291,16,3500,22,365,38711,2016
34800,17,3000,24,345,26447,2017
33980,24,2000,34,248,25304,2017
33851,17,3500,23,365,86191,2015
33500,15,5700,21,395,30330,2019
32698,16,2700,23,335,46876,2018
34997,18,3600,25,295,18420,2017
33981,22,2000,28,235,19495,2018
31999,23,2000,33,248,28274,2017
31876,18,3600,25,295,13306,2019
32950,19,3500,24,278,46136,2017
32495,17,3500,23,375,75371,2018
33991,19,3500,24,375,20779,2018
33144,17,3600,25,310,23962,2019
32000,19,3500,28,280,36100,2018
33988,22,2000,28,235,22141,2019
31998,21,3500,30,268,11960,2017
30997,17,4000,21,270,53094,2018
30895,17,3600,25,310,11814,2019
33967,18,3600,25,295,28778,2019
33985,17,2700,25,335,28836,2018
33990,24,2000,34,252,49427,2018
31964,16,5300,22,355,27523,2017
33629,18,3600,26,310,30974,2020
34200,18,3600,25,295,17080,2019
32800,16,5300,23,355,91873,2017
30988,21,2000,28,240,21240,2017
32489,21,2000,29,184,17154,2019
31500,19,3500,26,295,18091,2017
31837,16,5300,22,355,45405,2018
30980,19,3500,26,284,29689,2017
34350,16,3600,20,285,30344,2015
30292,18,3600,25,310,32912,2017
32945,16,3600,18,308,36309,2018
34477,17,5000,23,395,18927,2020
31500,15,5700,21,395,45347,2017
30800,18,3600,25,295,31524,2018
34599,17,3600,25,283,22942,2018
31999,17,3600,24,308,21336,2018
34000,15,5000,24,460,12802,2019
30998,17,3600,21,285,28711,2016
32995,19,3300,26,290,20000,2019
31864,18,3600,25,310,26219,2017
30428,17,4000,21,270,53612,2016
34995,15,5600,21,390,29962,2017
30995,17,6200,27,455,34316,2017
33997,17,3500,24,290,38575,2018
32987,16,3600,20,285,61203,2016
30997,21,3500,28,260,22930,2017
30888,15,5700,21,395,74196,2016
31000,16,3600,21,285,44836,2014
33995,18,3500,23,278,50065,2017
31985,23,2000,34,248,25515,2017
32787,17,3500,23,375,14685,2017
34970,17,3600,25,310,22849,2020
30490,18,2300,25,280,31192,2017
31500,19,3500,26,295,31182,2017
30289,19,3500,27,280,31666,2017
34852,19,3500,28,280,19445,2019
32995,15,6200,21,420,76922,2016
33495,15,3500,20,365,40688,2017
30994,19,3500,24,278,42175,2017
32988,17,3600,25,310,23779,2019
30995,18,3600,25,308,14696,2020
31989,19,3500,24,278,24646,2017
33897,20,3500,26,375,47660,2018
31175,16,5300,22,355,20216,2017
34700,16,5300,22,355,41325,2016
34769,15,5700,21,395,22719,2019
32999,15,5700,21,395,81985,2016
31695,14,5600,19,390,35988,2019
32988,19,3600,27,310,21774,2017
33995,55,2000,57,308,31733,2017
31900,18,3600,27,305,16812,2017
30400,22,3500,31,301,14253,2019
31005,21,2000,28,250,21949,2019
32788,17,2700,24,315,28337,2017
33886,22,2000,29,241,23686,2017
30824,18,3000,25,300,36485,2016
30500,17,3600,24,305,22427,2016
33999,18,3500,23,278,34026,2017
30800,22,2000,28,235,45798,2017
34995,20,3500,27,295,25487,2017
34000,19,3500,26,295,38080,2016
33439,24,2000,35,188,12096,2019
32898,17,3500,23,365,83098,2015
34995,19,3500,26,375,11728,2017
32995,15,5000,21,385,48738,2017
30534,18,3000,25,241,38266,2018
32555,15,3500,20,365,77853,2017
33999,22,2000,29,250,25282,2019
33998,20,3500,26,375,83402,2018
32495,20,2000,25,252,40346,2017
31000,18,3500,25,375,46589,2018
30079,16,3500,22,365,50355,2017
32995,18,3500,23,278,27011,2017
30999,19,3500,24,278,28783,2019
31982,18,3600,26,310,38477,2017
33998,16,5300,22,355,29858,2017
32769,20,2000,25,252,54652,2017
34800,17,3600,25,310,42186,2018
32490,16,5300,23,355,39221,2016
32194,17,3000,24,354,71643,2016
31975,15,3500,21,365,29722,2019
34295,17,4000,21,270,36067,2018
31991,21,2000,25,237,21684,2019
33999,19,3500,28,280,22594,2019
34990,20,2000,25,316,69303,2017
33992,19,3500,26,295,34826,2017
34154,19,3500,24,375,35814,2018
34990,22,2000,28,316,62879,2018
30911,18,3600,25,310,28609,2018
34490,23,2000,33,248,34003,2018
33488,24,2000,34,248,30730,2018
33500,16,3600,20,285,49019,2017
34955,16,5300,22,355,95497,2017
31160,15,5300,22,355,95981,2017
32890,19,3500,26,295,35696,2018
34150,15,3500,19,365,83630,2017
31688,17,4300,22,285,89864,2018
30500,40,2500,39,200,21031,2017
30995,17,3500,24,290,17248,2019
31976,20,3500,27,295,40411,2017
30995,15,5700,21,395,39283,2018
31122,18,3600,26,310,22658,2017
32950,15,5700,21,395,57957,2017
33894,18,3600,25,295,33977,2020
31500,20,3500,29,290,28810,2018
33999,18,3600,25,310,25472,2017
31997,18,3500,23,375,52674,2017
34199,21,2000,27,272,15382,2019
33977,15,5700,21,395,44644,2017
33995,19,3500,24,278,30559,2019
34990,15,4600,19,310,30694,2017
31900,16,2700,23,335,29448,2018
31768,16,3500,22,290,21739,2018
34990,18,3500,23,278,34048,2017
32995,21,3500,30,268,25107,2018
31300,22,2000,27,235,37209,2017
31960,16,3500,23,290,20381,2017
33800,22,2000,30,241,23126,2017
32950,18,3600,27,305,18442,2017
33936,19,3500,26,311,36784,2017
31988,22,2000,28,241,27975,2018
34993,13,5600,18,390,43165,2019
31987,16,5300,22,355,38540,2017
31500,20,3500,27,295,31333,2018
34990,17,3600,24,308,14697,2018
30568,13,5700,17,381,79337,2014
32235,16,3500,22,365,38233,2017
34998,19,3600,26,295,11543,2019
33900,18,3600,27,335,35695,2017
34995,21,2000,29,240,25259,2017
34746,19,3500,24,278,43973,2017
32988,24,2000,33,241,35830,2018
31985,21,3500,27,295,32252,2019
33900,21,2000,28,240,16986,2017
34995,22,2000,29,241,30963,2017
34888,16,3500,22,365,39890,2017
33999,16,5300,22,355,51828,2014
34300,20,3500,29,290,13524,2019
32999,18,4300,24,285,25591,2017
30495,18,3600,25,295,24295,2018
30547,23,2000,33,248,36586,2018
32990,17,2700,25,335,29862,2017
33995,15,5700,21,395,27804,2019
33300,16,3600,20,285,34245,2017
32999,16,3500,22,290,41916,2019
33988,16,5300,23,355,30348,2017
33590,16,5000,22,395,46718,2018
33242,18,3500,23,278,25997,2017
32170,16,3600,20,285,63122,2017
33500,18,3500,22,302,39298,2017
34557,22,2500,29,176,69393,2016
33890,18,3600,25,295,28243,2020
31877,13,5600,18,390,36165,2019
33995,16,5000,22,395,26625,2019
30899,18,3600,26,310,31753,2020
34991,16,3500,22,365,52072,2016
30939,24,2000,31,241,30107,2017
33748,18,3500,26,290,30790,2018
31995,18,3500,23,365,35087,2016
31700,16,5300,22,355,25550,2017
34995,16,5300,22,355,18358,2018
34992,15,6200,21,420,75410,2015
34988,18,3500,23,375,36404,2017
34275,22,2000,24,270,24545,2019
34900,17,3000,25,400,15763,2017
31500,16,5300,22,355,31801,2017
32777,70,2000,75,248,10418,2018
31488,18,3500,26,290,30887,2017
33988,16,5300,22,355,24226,2017
33487,18,3600,27,310,25369,2019
33995,16,4400,24,445,67360,2015
32974,19,3500,26,295,31473,2017
34487,22,2000,30,241,25782,2017
31991,15,3500,21,365,58870,2017
32991,18,3600,25,310,36973,2019
33425,18,3500,26,290,35556,2017
31579,17,3600,21,285,27195,2017
32990,18,3600,25,295,18652,2017
33900,19,3500,26,296,39060,2020
34502,23,2000,29,241,23358,2017
32495,16,5300,22,355,47007,2017
31700,19,3500,26,295,33569,2017
33990,16,3600,20,285,54475,2017
30800,20,3500,27,280,20065,2017
33288,19,3500,24,278,61243,2016
33216,15,5700,21,395,35294,2017
34000,19,3500,26,280,17471,2019
32950,16,5300,22,355,19660,2017
30200,16,3500,22,365,62688,2017
30995,15,5000,21,385,42080,2016
31500,19,3500,27,296,36100,2017
32329,21,2000,28,250,16290,2019
33785,19,3500,26,295,23410,2018
34962,17,3500,23,365,73389,2015
34900,22,2000,31,252,17133,2018
32488,18,3600,23,285,31308,2019
33544,19,3500,26,375,18473,2017
31987,23,2000,33,248,28134,2017
33742,18,3500,23,365,20584,2016
33777,18,3500,22,302,67536,2017
31000,19,3500,26,295,43675,2018
32464,19,3500,24,278,24300,2017
34328,16,5300,22,355,34476,2017
30998,18,3800,28,311,21156,2017
31965,19,3500,24,278,28668,2018
30993,18,3000,25,241,20938,2017
32995,17,3500,24,290,42095,2019
32900,19,3500,26,306,40670,2017
33893,24,2000,33,248,24342,2017
34500,17,3500,23,365,46217,2015
33900,18,3500,23,278,27097,2016
30881,16,5300,23,355,110560,2015
30407,20,3500,27,295,28313,2017
34750,19,3500,26,375,13838,2017
33790,17,6200,27,455,26785,2017
30739,16,5300,22,355,32831,2017
31995,15,3000,25,404,28180,2015
34995,23,2000,29,241,41099,2017
32000,22,2000,28,280,34873,2018
32900,18,3500,23,302,63365,2017
32099,18,3600,26,310,24398,2020
32900,19,3500,28,280,42572,2018
30998,21,3500,30,268,15615,2018
30914,19,3000,27,300,29948,2017
32800,20,3000,28,340,18843,2017
34460,22,2000,29,250,17548,2019
32988,19,3500,26,295,30770,2017
32155,19,3500,26,295,17432,2017
31388,19,3500,24,278,27469,2019
33598,17,3600,24,308,10250,2018
32790,26,2000,36,255,13479,2019
31266,19,3600,26,295,32490,2018
33992,18,3500,22,302,33482,2017
32995,15,5400,23,550,17434,2012
30995,15,6200,25,430,68170,2010
31000,18,3600,25,295,56395,2017
30900,21,3500,30,268,27263,2017
34998,18,3600,25,310,25389,2017
35000,29,3500,27,306,16155,2017
30986,16,5300,22,355,35063,2017
31998,16,4600,24,386,27905,2016
30491,22,2000,29,248,42615,2018
32777,16,5000,22,395,22501,2018
31765,17,3500,24,290,22758,2017
30995,16,6200,22,420,104090,2015
30599,18,3600,25,295,30426,2018
31890,26,2000,36,255,56645,2019
33986,23,2000,34,255,12130,2019
32827,20,3500,26,375,19979,2018
33900,20,3500,28,295,56435,2016
30725,17,3600,21,285,62643,2016
30490,19,3500,26,295,55995,2018
32999,17,2000,23,291,74716,2014
34999,21,2000,29,240,30309,2017
31488,18,3600,25,295,25085,2017
31000,16,5300,22,355,39228,2017
33240,21,3500,30,268,28922,2018
32789,15,5700,21,395,32054,2018
32995,16,5300,22,355,63312,2014
32990,16,3600,20,285,41407,2017
31346,15,5000,21,385,46525,2015
34990,15,5700,22,395,19930,2019
30999,17,3600,25,310,40669,2019
30388,19,3500,28,280,46786,2019
33000,20,3500,30,300,24253,2019
31788,14,5700,22,360,46325,2017
34990,18,3000,24,300,40462,2016
32495,17,5300,23,355,17368,2020
33949,16,3600,21,285,46611,2018
34477,14,5700,22,360,30579,2018
34490,16,5300,22,355,45397,2018
34990,24,2000,34,248,15557,2019
34998,15,5700,21,395,36293,2019
30748,20,2000,26,257,21154,2018
32991,18,3000,25,241,37853,2018
32995,18,3600,25,295,28755,2018
32494,16,5300,22,355,83544,2015
30888,17,3600,25,310,44913,2019
34980,21,2000,32,316,13055,2019
32995,24,2000,34,248,32790,2018
32998,15,4400,22,445,46424,2015
32000,16,3600,23,305,10697,2019
31999,17,3600,25,310,22752,2019
34230,21,3500,27,295,34963,2019
32700,21,3500,30,268,36924,2017
34995,15,6400,25,485,65815,2016
31455,16,6200,22,420,126000,2015
30900,26,2000,35,189,13142,2020
30997,17,3600,25,310,35089,2019
33500,17,4000,20,270,38469,2017
32798,23,2000,33,248,23716,2019
33838,19,3500,26,280,13020,2017
30400,22,2000,28,235,25224,2017
34500,16,3600,20,285,54700,2016
33999,18,3600,25,295,18104,2019
35000,22,2000,28,235,11898,2019
33500,19,3500,26,295,21680,2017
33400,16,5300,22,355,41328,2017
34394,18,3600,25,295,30409,2019
33451,18,3600,25,310,24206,2017
34979,14,5600,19,390,24840,2019
34484,14,5600,19,390,29716,2019
34499,18,3500,26,290,33155,2017
33838,19,3500,24,278,35367,2019
31529,18,3500,23,375,45117,2017
31595,19,3500,24,278,59470,2016
33999,17,4000,20,270,25117,2019
33652,24,2000,34,248,47687,2017
31499,15,5000,24,460,26843,2019
31998,19,3000,27,300,22198,2019
31991,19,3000,25,333,93504,2017
30699,17,2700,24,315,37644,2017
33700,19,3500,24,375,44206,2018
33000,22,2000,29,237,16456,2020
30890,19,3600,27,335,27051,2017
32086,22,2000,31,189,19106,2019
31511,16,5300,22,355,76911,2016
30999,16,3600,20,285,39486,2017
33000,19,3500,28,280,30000,2018
32646,19,3500,26,295,28774,2017
32477,22,2000,27,247,25689,2019
31619,18,3600,25,295,31181,2019
33789,17,3600,23,276,22308,2019
33228,21,2300,26,270,13812,2020
32998,15,5000,21,385,34592,2017
31820,15,5700,22,395,18984,2020
30500,19,3500,26,280,46748,2017
34096,16,6200,22,420,74461,2015
33998,18,3000,25,300,49080,2017
33750,16,6200,22,420,73142,2017
32989,18,3600,25,295,42333,2019
31886,19,3500,26,295,51068,2017
34485,19,3600,28,287,19898,2020
32500,15,5700,21,395,41102,2016
30567,19,3600,26,295,33344,2019
32600,16,5700,25,370,26090,2017
34871,18,3000,24,300,76791,2017
33990,17,3600,24,308,16112,2018
30688,17,3500,22,302,41753,2016
30995,18,3600,25,295,35003,2017
32985,15,3500,21,365,61056,2017
31486,19,3500,24,278,45220,2018
31995,18,3600,26,310,26506,2017
30987,17,3500,24,290,33766,2017
32903,17,3000,24,354,44568,2016
31990,19,3500,24,375,18524,2018
31843,16,5000,22,395,91783,2018
34871,17,5000,23,395,19812,2018
32200,26,2000,36,255,16243,2020
34737,19,3500,26,295,15255,2018
30200,15,5000,21,385,30899,2016
32995,23,2000,27,252,39525,2018
31850,22,3500,32,301,10663,2019
32685,16,3600,20,285,35388,2017
33900,15,5700,21,395,34064,2019
30487,18,2300,25,280,43025,2017
31839,18,3600,25,295,24755,2018
32722,17,3600,25,310,32544,2019
33990,16,3500,22,365,40450,2018
31805,18,3500,23,302,47966,2017
30859,18,2300,25,280,57914,2018
